2022-01-01,S301FQ4T,145
2022-01-02,S301FQ4T,144
2022-01-03,S301FQ4T,143
2022-01-04,S301FQ4T,142
2022-01-05,S301FQ4T,141
2022-01-06,S301FQ4T,140
2022-01-07,S301FQ4T,139
2022-01-08,S301FQ4T,138
2022-01-09,S301FQ4T,137
2022-01-10,S301FQ4T,136
2022-01-11,S301FQ4T,135
2022-01-12,S301FQ4T,134
2022-01-13,S301FQ4T,133
2022-01-14,S301FQ4T,132
2022-01-15,S301FQ4T,131
2022-01-16,S301FQ4T,130
2022-01-17,S301FQ4T,129
2022-01-18,S301FQ4T,128
2022-01-19,S301FQ4T,127
2022-01-20,S301FQ4T,126
2022-01-21,S301FQ4T,125
2022-01-22,S301FQ4T,124
2022-01-23,S301FQ4T,123
2022-01-24,S301FQ4T,122
2022-01-25,S301FQ4T,121
2022-01-26,S301FQ4T,120
2022-01-27,S301FQ4T,119
2022-01-28,S301FQ4T,118
2022-01-29,S301FQ4T,117
2022-01-30,S301FQ4T,116
2022-01-31,S301FQ4T,115
2022-02-01,S301FQ4T,114
2022-02-02,S301FQ4T,113
2022-02-03,S301FQ4T,112
2022-02-04,S301FQ4T,111
2022-02-05,S301FQ4T,110
2022-02-06,S301FQ4T,109
2022-02-07,S301FQ4T,108
2022-02-08,S301FQ4T,107
2022-02-09,S301FQ4T,106
2022-02-10,S301FQ4T,105
2022-02-11,S301FQ4T,104
2022-02-12,S301FQ4T,103
2022-02-13,S301FQ4T,102
2022-02-14,S301FQ4T,101
2022-02-15,S301FQ4T,100
2022-02-16,S301FQ4T,99
2022-02-17,S301FQ4T,98
2022-02-18,S301FQ4T,97
2022-02-19,S301FQ4T,96
2022-02-20,S301FQ4T,95
2022-02-21,S301FQ4T,94
2022-02-22,S301FQ4T,93
2022-02-23,S301FQ4T,92
2022-02-24,S301FQ4T,91
2022-02-25,S301FQ4T,90
2022-02-26,S301FQ4T,89
2022-02-27,S301FQ4T,88
2022-02-28,S301FQ4T,87
2022-03-01,S301FQ4T,86
2022-03-02,S301FQ4T,85
2022-03-03,S301FQ4T,84
2022-03-04,S301FQ4T,83
2022-03-05,S301FQ4T,82
2022-03-06,S301FQ4T,81
2022-03-07,S301FQ4T,80
2022-03-08,S301FQ4T,79
2022-03-09,S301FQ4T,78
2022-03-10,S301FQ4T,77
2022-03-11,S301FQ4T,76
2022-03-12,S301FQ4T,75
2022-03-13,S301FQ4T,74
2022-03-14,S301FQ4T,73
2022-03-15,S301FQ4T,72
2022-03-16,S301FQ4T,71
2022-03-17,S301FQ4T,70
2022-03-18,S301FQ4T,69
2022-03-19,S301FQ4T,68
2022-03-20,S301FQ4T,67
2022-03-21,S301FQ4T,66
2022-03-22,S301FQ4T,65
2022-03-23,S301FQ4T,64
2022-03-24,S301FQ4T,63
2022-03-25,S301FQ4T,62
2022-03-26,S301FQ4T,61
2022-03-27,S301FQ4T,60
2022-03-28,S301FQ4T,59
2022-03-29,S301FQ4T,58
2022-03-30,S301FQ4T,57
2022-03-31,S301FQ4T,56
2022-04-01,S301FQ4T,55
2022-04-02,S301FQ4T,54
2022-04-03,S301FQ4T,53
2022-04-04,S301FQ4T,52
2022-04-05,S301FQ4T,51
2022-04-06,S301FQ4T,50
2022-04-07,S301FQ4T,49
2022-04-08,S301FQ4T,48
2022-04-09,S301FQ4T,47
2022-04-10,S301FQ4T,46
2022-04-11,S301FQ4T,45
2022-04-12,S301FQ4T,44
2022-04-13,S301FQ4T,43
2022-04-14,S301FQ4T,42
2022-04-15,S301FQ4T,41
2022-04-16,S301FQ4T,40
2022-04-17,S301FQ4T,39
2022-04-18,S301FQ4T,38
2022-04-19,S301FQ4T,37
2022-04-20,S301FQ4T,36
2022-04-21,S301FQ4T,35
2022-04-22,S301FQ4T,34
2022-04-23,S301FQ4T,33
2022-04-24,S301FQ4T,32
2022-04-25,S301FQ4T,31
2022-04-26,S301FQ4T,30
2022-04-27,S301FQ4T,29
2022-04-28,S301FQ4T,28
2022-04-29,S301FQ4T,27
2022-04-30,S301FQ4T,26
2022-05-01,S301FQ4T,25
2022-05-02,S301FQ4T,24
2022-05-03,S301FQ4T,23
2022-05-04,S301FQ4T,22
2022-05-05,S301FQ4T,21
2022-05-06,S301FQ4T,20
2022-05-07,S301FQ4T,19
2022-05-08,S301FQ4T,18
2022-05-09,S301FQ4T,17
2022-05-10,S301FQ4T,16
2022-05-11,S301FQ4T,15
2022-05-12,S301FQ4T,14
2022-05-13,S301FQ4T,13
2022-05-14,S301FQ4T,12
2022-05-15,S301FQ4T,11
2022-05-16,S301FQ4T,10
2022-05-17,S301FQ4T,9
2022-05-18,S301FQ4T,8
2022-05-19,S301FQ4T,7
2022-05-20,S301FQ4T,6
2022-05-21,S301FQ4T,5
2022-05-22,S301FQ4T,4
2022-05-23,S301FQ4T,3
2022-05-24,S301FQ4T,2
2022-05-25,S301FQ4T,1
