2022-01-01,S301090J,103
2022-01-02,S301090J,102
2022-01-03,S301090J,101
2022-01-04,S301090J,100
2022-01-05,S301090J,99
2022-01-06,S301090J,98
2022-01-07,S301090J,97
2022-01-08,S301090J,96
2022-01-09,S301090J,95
2022-01-10,S301090J,94
2022-01-11,S301090J,93
2022-01-12,S301090J,92
2022-01-13,S301090J,91
2022-01-14,S301090J,90
2022-01-15,S301090J,89
2022-01-16,S301090J,88
2022-01-17,S301090J,87
2022-01-18,S301090J,86
2022-01-19,S301090J,85
2022-01-20,S301090J,84
2022-01-21,S301090J,83
2022-01-22,S301090J,82
2022-01-23,S301090J,81
2022-01-24,S301090J,80
2022-01-25,S301090J,79
2022-01-26,S301090J,78
2022-01-27,S301090J,77
2022-01-28,S301090J,76
2022-01-29,S301090J,75
2022-01-30,S301090J,74
2022-01-31,S301090J,73
2022-02-01,S301090J,72
2022-02-02,S301090J,71
2022-02-03,S301090J,70
2022-02-04,S301090J,69
2022-02-05,S301090J,68
2022-02-06,S301090J,67
2022-02-07,S301090J,66
2022-02-08,S301090J,65
2022-02-09,S301090J,64
2022-02-10,S301090J,63
2022-02-11,S301090J,62
2022-02-12,S301090J,61
2022-02-13,S301090J,60
2022-02-14,S301090J,59
2022-02-15,S301090J,58
2022-02-16,S301090J,57
2022-02-17,S301090J,56
2022-02-18,S301090J,55
2022-02-19,S301090J,54
2022-02-20,S301090J,53
2022-02-21,S301090J,52
2022-02-22,S301090J,51
2022-02-23,S301090J,50
2022-02-24,S301090J,49
2022-02-25,S301090J,48
2022-02-26,S301090J,47
2022-02-27,S301090J,46
2022-02-28,S301090J,45
2022-03-01,S301090J,44
2022-03-02,S301090J,43
2022-03-03,S301090J,42
2022-03-04,S301090J,41
2022-03-05,S301090J,40
2022-03-06,S301090J,39
2022-03-07,S301090J,38
2022-03-08,S301090J,37
2022-03-09,S301090J,36
2022-03-10,S301090J,35
2022-03-11,S301090J,34
2022-03-12,S301090J,33
2022-03-13,S301090J,32
2022-03-14,S301090J,31
2022-03-15,S301090J,30
2022-03-16,S301090J,29
2022-03-17,S301090J,28
2022-03-18,S301090J,27
2022-03-19,S301090J,26
2022-03-20,S301090J,25
2022-03-21,S301090J,24
2022-03-22,S301090J,23
2022-03-23,S301090J,22
2022-03-24,S301090J,21
2022-03-25,S301090J,20
2022-03-26,S301090J,19
2022-03-27,S301090J,18
2022-03-28,S301090J,17
2022-03-29,S301090J,16
2022-03-30,S301090J,15
2022-03-31,S301090J,14
2022-04-01,S301090J,13
2022-04-02,S301090J,12
2022-04-03,S301090J,11
2022-04-04,S301090J,10
2022-04-05,S301090J,9
2022-04-06,S301090J,8
