2022-01-01,Z304JNT5,274
2022-01-02,Z304JNT5,273
2022-01-03,Z304JNT5,272
2022-01-04,Z304JNT5,271
2022-01-05,Z304JNT5,270
2022-01-06,Z304JNT5,269
2022-01-07,Z304JNT5,268
2022-01-08,Z304JNT5,267
2022-01-09,Z304JNT5,266
2022-01-10,Z304JNT5,265
2022-01-11,Z304JNT5,264
2022-01-12,Z304JNT5,263
2022-01-13,Z304JNT5,262
2022-01-14,Z304JNT5,261
2022-01-15,Z304JNT5,260
2022-01-16,Z304JNT5,259
2022-01-17,Z304JNT5,258
2022-01-18,Z304JNT5,257
2022-01-19,Z304JNT5,256
2022-01-20,Z304JNT5,255
2022-01-21,Z304JNT5,254
2022-01-22,Z304JNT5,253
2022-01-23,Z304JNT5,252
2022-01-24,Z304JNT5,251
2022-01-25,Z304JNT5,250
2022-01-26,Z304JNT5,249
2022-01-27,Z304JNT5,248
2022-01-28,Z304JNT5,247
2022-01-29,Z304JNT5,246
2022-01-30,Z304JNT5,245
2022-01-31,Z304JNT5,244
2022-02-01,Z304JNT5,243
2022-02-02,Z304JNT5,242
2022-02-03,Z304JNT5,241
2022-02-04,Z304JNT5,240
2022-02-05,Z304JNT5,239
2022-02-06,Z304JNT5,238
2022-02-07,Z304JNT5,237
2022-02-08,Z304JNT5,236
2022-02-09,Z304JNT5,235
2022-02-10,Z304JNT5,234
2022-02-11,Z304JNT5,233
2022-02-12,Z304JNT5,232
2022-02-13,Z304JNT5,231
2022-02-14,Z304JNT5,230
2022-02-15,Z304JNT5,229
2022-02-16,Z304JNT5,228
2022-02-17,Z304JNT5,227
2022-02-18,Z304JNT5,226
2022-02-19,Z304JNT5,225
2022-02-20,Z304JNT5,224
2022-02-21,Z304JNT5,223
2022-02-22,Z304JNT5,222
2022-02-23,Z304JNT5,221
2022-02-24,Z304JNT5,220
2022-02-25,Z304JNT5,219
2022-02-26,Z304JNT5,218
2022-02-27,Z304JNT5,217
2022-02-28,Z304JNT5,216
2022-03-01,Z304JNT5,215
2022-03-02,Z304JNT5,214
2022-03-03,Z304JNT5,213
2022-03-04,Z304JNT5,212
2022-03-05,Z304JNT5,211
