2022-01-01,S301NJC1,221
2022-01-02,S301NJC1,220
2022-01-03,S301NJC1,219
2022-01-04,S301NJC1,218
2022-01-05,S301NJC1,217
2022-01-06,S301NJC1,216
2022-01-07,S301NJC1,215
2022-01-08,S301NJC1,214
2022-01-09,S301NJC1,213
2022-01-10,S301NJC1,212
2022-01-11,S301NJC1,211
2022-01-12,S301NJC1,210
2022-01-13,S301NJC1,209
2022-01-14,S301NJC1,208
2022-01-15,S301NJC1,207
2022-01-16,S301NJC1,206
2022-01-17,S301NJC1,205
2022-01-18,S301NJC1,204
2022-01-19,S301NJC1,203
2022-01-20,S301NJC1,202
2022-01-21,S301NJC1,201
2022-01-22,S301NJC1,200
2022-01-23,S301NJC1,199
2022-01-24,S301NJC1,198
2022-01-25,S301NJC1,197
2022-01-26,S301NJC1,196
2022-01-27,S301NJC1,195
2022-01-28,S301NJC1,194
2022-01-29,S301NJC1,193
2022-01-30,S301NJC1,192
2022-01-31,S301NJC1,191
2022-02-01,S301NJC1,190
2022-02-02,S301NJC1,189
2022-02-03,S301NJC1,188
2022-02-04,S301NJC1,187
2022-02-05,S301NJC1,186
2022-02-06,S301NJC1,185
2022-02-07,S301NJC1,184
2022-02-08,S301NJC1,183
2022-02-09,S301NJC1,182
2022-02-10,S301NJC1,181
2022-02-11,S301NJC1,180
2022-02-12,S301NJC1,179
2022-02-13,S301NJC1,178
2022-02-14,S301NJC1,177
2022-02-15,S301NJC1,176
2022-02-16,S301NJC1,175
2022-02-17,S301NJC1,174
2022-02-18,S301NJC1,173
2022-02-19,S301NJC1,172
2022-02-20,S301NJC1,171
2022-02-21,S301NJC1,170
2022-02-22,S301NJC1,169
2022-02-23,S301NJC1,168
2022-02-24,S301NJC1,167
2022-02-25,S301NJC1,166
2022-02-26,S301NJC1,165
2022-02-27,S301NJC1,164
2022-02-28,S301NJC1,163
2022-03-01,S301NJC1,162
2022-03-02,S301NJC1,161
2022-03-03,S301NJC1,160
2022-03-04,S301NJC1,159
2022-03-05,S301NJC1,158
2022-03-06,S301NJC1,157
2022-03-07,S301NJC1,156
2022-03-08,S301NJC1,155
2022-03-09,S301NJC1,154
2022-03-10,S301NJC1,153
2022-03-11,S301NJC1,152
2022-03-12,S301NJC1,151
2022-03-13,S301NJC1,150
2022-03-14,S301NJC1,149
2022-03-15,S301NJC1,148
2022-03-16,S301NJC1,147
2022-03-17,S301NJC1,146
2022-03-18,S301NJC1,145
2022-03-19,S301NJC1,144
2022-03-20,S301NJC1,143
2022-03-21,S301NJC1,142
2022-03-22,S301NJC1,141
2022-03-23,S301NJC1,140
2022-03-24,S301NJC1,139
2022-03-25,S301NJC1,138
2022-03-26,S301NJC1,137
2022-03-27,S301NJC1,136
2022-03-28,S301NJC1,135
2022-03-29,S301NJC1,134
2022-03-30,S301NJC1,133
2022-03-31,S301NJC1,132
2022-04-01,S301NJC1,131
2022-04-02,S301NJC1,130
2022-04-03,S301NJC1,129
2022-04-04,S301NJC1,128
2022-04-05,S301NJC1,127
2022-04-06,S301NJC1,126
2022-04-07,S301NJC1,125
2022-04-08,S301NJC1,124
2022-04-09,S301NJC1,123
2022-04-10,S301NJC1,122
2022-04-11,S301NJC1,121
2022-04-12,S301NJC1,120
2022-04-13,S301NJC1,119
2022-04-14,S301NJC1,118
2022-04-15,S301NJC1,117
2022-04-16,S301NJC1,116
2022-04-17,S301NJC1,115
2022-04-18,S301NJC1,114
2022-04-19,S301NJC1,113
2022-04-20,S301NJC1,112
2022-04-21,S301NJC1,111
2022-04-22,S301NJC1,110
2022-04-23,S301NJC1,109
2022-04-24,S301NJC1,108
2022-04-25,S301NJC1,107
2022-04-26,S301NJC1,106
2022-04-27,S301NJC1,105
2022-04-28,S301NJC1,104
2022-04-29,S301NJC1,103
2022-04-30,S301NJC1,102
2022-05-01,S301NJC1,101
2022-05-02,S301NJC1,100
2022-05-03,S301NJC1,99
2022-05-04,S301NJC1,98
2022-05-05,S301NJC1,97
2022-05-06,S301NJC1,96
2022-05-07,S301NJC1,95
2022-05-08,S301NJC1,94
2022-05-09,S301NJC1,93
2022-05-10,S301NJC1,92
2022-05-11,S301NJC1,91
2022-05-12,S301NJC1,90
2022-05-13,S301NJC1,89
2022-05-14,S301NJC1,88
2022-05-15,S301NJC1,87
2022-05-16,S301NJC1,86
2022-05-17,S301NJC1,85
2022-05-18,S301NJC1,84
2022-05-19,S301NJC1,83
2022-05-20,S301NJC1,82
2022-05-21,S301NJC1,81
2022-05-22,S301NJC1,80
2022-05-23,S301NJC1,79
2022-05-24,S301NJC1,78
2022-05-25,S301NJC1,77
2022-05-26,S301NJC1,76
2022-05-27,S301NJC1,75
2022-05-28,S301NJC1,74
2022-05-29,S301NJC1,73
2022-05-30,S301NJC1,72
2022-05-31,S301NJC1,71
2022-06-01,S301NJC1,70
2022-06-02,S301NJC1,69
2022-06-03,S301NJC1,68
2022-06-04,S301NJC1,67
2022-06-05,S301NJC1,66
2022-06-07,S301NJC1,65
2022-06-08,S301NJC1,64
2022-06-09,S301NJC1,63
2022-06-10,S301NJC1,62
2022-06-11,S301NJC1,61
2022-06-12,S301NJC1,60
2022-06-13,S301NJC1,59
2022-06-14,S301NJC1,58
2022-06-15,S301NJC1,57
2022-06-16,S301NJC1,56
2022-06-17,S301NJC1,55
2022-06-18,S301NJC1,54
2022-06-19,S301NJC1,53
2022-06-20,S301NJC1,52
2022-06-21,S301NJC1,51
2022-06-22,S301NJC1,50
2022-06-23,S301NJC1,49
