2022-01-01,ZHZ4WEJ3,19
2022-01-02,ZHZ4WEJ3,18
2022-01-03,ZHZ4WEJ3,17
2022-01-04,ZHZ4WEJ3,16
2022-01-05,ZHZ4WEJ3,15
2022-01-06,ZHZ4WEJ3,14
2022-01-07,ZHZ4WEJ3,13
2022-01-08,ZHZ4WEJ3,12
2022-01-09,ZHZ4WEJ3,11
2022-01-10,ZHZ4WEJ3,10
2022-01-11,ZHZ4WEJ3,9
2022-01-12,ZHZ4WEJ3,8
2022-01-13,ZHZ4WEJ3,7
2022-01-14,ZHZ4WEJ3,6
2022-01-15,ZHZ4WEJ3,5
2022-01-16,ZHZ4WEJ3,4
2022-01-17,ZHZ4WEJ3,3
2022-01-18,ZHZ4WEJ3,2
2022-01-19,ZHZ4WEJ3,1
2022-01-20,ZHZ4WEJ3,0
2022-01-21,ZHZ4WEJ3,-1
2022-01-22,ZHZ4WEJ3,-2
2022-01-23,ZHZ4WEJ3,-3
2022-01-24,ZHZ4WEJ3,-4
2022-01-25,ZHZ4WEJ3,-5
2022-01-26,ZHZ4WEJ3,-6
2022-01-27,ZHZ4WEJ3,-7
2022-01-28,ZHZ4WEJ3,-8
