2022-01-01,ZHZ62G4C,40
2022-01-02,ZHZ62G4C,39
2022-01-03,ZHZ62G4C,38
2022-01-04,ZHZ62G4C,37
2022-01-05,ZHZ62G4C,36
2022-01-06,ZHZ62G4C,35
2022-01-07,ZHZ62G4C,34
2022-01-08,ZHZ62G4C,33
2022-01-09,ZHZ62G4C,32
2022-01-10,ZHZ62G4C,31
2022-01-11,ZHZ62G4C,30
2022-01-12,ZHZ62G4C,29
2022-01-13,ZHZ62G4C,28
2022-01-14,ZHZ62G4C,27
2022-01-15,ZHZ62G4C,26
2022-01-16,ZHZ62G4C,25
2022-01-17,ZHZ62G4C,24
2022-01-18,ZHZ62G4C,23
2022-01-19,ZHZ62G4C,22
2022-01-20,ZHZ62G4C,21
2022-01-21,ZHZ62G4C,20
2022-01-22,ZHZ62G4C,19
2022-01-23,ZHZ62G4C,18
2022-01-24,ZHZ62G4C,17
2022-01-25,ZHZ62G4C,16
2022-01-26,ZHZ62G4C,15
2022-01-27,ZHZ62G4C,14
2022-01-28,ZHZ62G4C,13
2022-01-29,ZHZ62G4C,12
2022-01-30,ZHZ62G4C,11
2022-01-31,ZHZ62G4C,10
2022-02-01,ZHZ62G4C,9
2022-02-02,ZHZ62G4C,8
2022-02-03,ZHZ62G4C,7
