2022-01-01,ZHZ36JAL,158
2022-01-02,ZHZ36JAL,157
2022-01-03,ZHZ36JAL,156
2022-01-04,ZHZ36JAL,155
2022-01-05,ZHZ36JAL,154
2022-01-06,ZHZ36JAL,153
2022-01-07,ZHZ36JAL,152
2022-01-08,ZHZ36JAL,151
2022-01-09,ZHZ36JAL,150
2022-01-10,ZHZ36JAL,149
2022-01-11,ZHZ36JAL,148
2022-01-12,ZHZ36JAL,147
2022-01-13,ZHZ36JAL,146
2022-01-14,ZHZ36JAL,145
2022-01-15,ZHZ36JAL,144
2022-01-16,ZHZ36JAL,143
2022-01-17,ZHZ36JAL,142
2022-01-18,ZHZ36JAL,141
2022-01-19,ZHZ36JAL,140
2022-01-20,ZHZ36JAL,139
2022-01-21,ZHZ36JAL,138
2022-01-22,ZHZ36JAL,137
2022-01-23,ZHZ36JAL,136
2022-01-24,ZHZ36JAL,135
2022-01-25,ZHZ36JAL,134
2022-01-26,ZHZ36JAL,133
2022-01-27,ZHZ36JAL,132
2022-01-28,ZHZ36JAL,131
2022-01-29,ZHZ36JAL,130
2022-01-30,ZHZ36JAL,129
2022-01-31,ZHZ36JAL,128
2022-02-01,ZHZ36JAL,127
2022-02-02,ZHZ36JAL,126
2022-02-03,ZHZ36JAL,125
2022-02-04,ZHZ36JAL,124
2022-02-05,ZHZ36JAL,123
2022-02-06,ZHZ36JAL,122
2022-02-07,ZHZ36JAL,121
2022-02-08,ZHZ36JAL,120
2022-02-09,ZHZ36JAL,119
2022-02-10,ZHZ36JAL,118
2022-02-11,ZHZ36JAL,117
2022-02-12,ZHZ36JAL,116
2022-02-13,ZHZ36JAL,115
2022-02-14,ZHZ36JAL,114
2022-02-15,ZHZ36JAL,113
2022-02-16,ZHZ36JAL,112
2022-02-17,ZHZ36JAL,111
2022-02-18,ZHZ36JAL,110
2022-02-19,ZHZ36JAL,109
2022-02-20,ZHZ36JAL,108
2022-02-21,ZHZ36JAL,107
2022-02-22,ZHZ36JAL,106
2022-02-23,ZHZ36JAL,105
2022-02-24,ZHZ36JAL,104
2022-02-25,ZHZ36JAL,103
2022-02-26,ZHZ36JAL,102
2022-02-27,ZHZ36JAL,101
2022-02-28,ZHZ36JAL,100
2022-03-01,ZHZ36JAL,99
2022-03-02,ZHZ36JAL,98
2022-03-03,ZHZ36JAL,97
2022-03-04,ZHZ36JAL,96
2022-03-05,ZHZ36JAL,95
2022-03-06,ZHZ36JAL,94
2022-03-07,ZHZ36JAL,93
2022-03-08,ZHZ36JAL,92
2022-03-09,ZHZ36JAL,91
2022-03-10,ZHZ36JAL,90
2022-03-11,ZHZ36JAL,89
2022-03-12,ZHZ36JAL,88
2022-03-13,ZHZ36JAL,87
2022-03-14,ZHZ36JAL,86
2022-03-15,ZHZ36JAL,85
2022-03-16,ZHZ36JAL,84
2022-03-17,ZHZ36JAL,83
2022-03-18,ZHZ36JAL,82
2022-03-19,ZHZ36JAL,81
2022-03-20,ZHZ36JAL,80
2022-03-21,ZHZ36JAL,79
2022-03-22,ZHZ36JAL,78
2022-03-23,ZHZ36JAL,77
2022-03-24,ZHZ36JAL,76
2022-03-25,ZHZ36JAL,75
2022-03-26,ZHZ36JAL,74
2022-03-27,ZHZ36JAL,73
2022-03-28,ZHZ36JAL,72
2022-03-29,ZHZ36JAL,71
2022-03-30,ZHZ36JAL,70
2022-03-31,ZHZ36JAL,69
2022-04-01,ZHZ36JAL,68
2022-04-02,ZHZ36JAL,67
2022-04-03,ZHZ36JAL,66
2022-04-04,ZHZ36JAL,65
2022-04-05,ZHZ36JAL,64
2022-04-06,ZHZ36JAL,63
2022-04-07,ZHZ36JAL,62
