2022-01-01,S300VKZN,0,238117776,11,0,350512956,56317,9,150,0,0,0,0,30,0,47809,30,0,0,0,56052,66532300856,415833724827
2022-01-02,S300VKZN,0,201426944,11,0,351200219,56341,9,150,0,0,0,0,29,0,47809,29,0,0,0,56076,66545132816,415988700101
2022-01-03,S300VKZN,0,181020648,11,0,353117711,56377,9,150,0,0,0,0,30,0,47809,30,0,0,0,56112,66570417208,416173770340
2022-01-04,S300VKZN,0,85492512,11,0,353811558,56401,9,150,0,0,0,0,30,0,47809,30,0,0,0,56135,66586622624,416308544232
2022-01-05,S300VKZN,0,99655616,11,0,354554062,56424,9,150,0,0,0,0,30,0,47809,30,0,0,0,56159,66612188816,416429347662
2022-01-06,S300VKZN,0,47997960,11,0,355283347,56448,9,150,0,0,0,0,31,0,47809,31,0,0,0,56183,66626060616,416558333142
2022-01-07,S300VKZN,0,121075176,11,0,357240077,56472,9,150,0,0,0,0,31,0,47809,31,0,0,0,56207,66645610432,416765511348
2022-01-08,S300VKZN,0,22318448,11,0,358225659,56496,9,150,0,0,0,0,30,0,47809,30,0,0,0,56231,66661138304,416977347966
2022-01-09,S300VKZN,0,71930128,11,0,359874041,56519,9,150,0,0,0,0,30,0,47809,30,0,0,0,56254,66675284360,417129550475
2022-01-10,S300VKZN,0,135586176,11,0,360969777,56543,9,150,0,0,0,0,30,0,47809,30,0,0,0,56278,66692167296,417318479188
2022-01-11,S300VKZN,0,241734256,11,0,362065335,56567,9,150,0,0,0,0,31,0,47809,31,0,0,0,56302,66706612144,417606782297
2022-01-12,S300VKZN,0,30021000,11,0,364639353,56591,9,150,0,0,0,0,30,0,47809,30,0,0,0,56326,66720713512,417940090397
2022-01-13,S300VKZN,0,6772240,11,0,366571097,56615,9,150,0,0,0,0,31,0,47809,31,0,0,0,56350,66737141872,418246102252
2022-01-14,S300VKZN,0,121714504,11,0,370085070,56639,9,150,0,0,0,0,31,0,47809,31,0,0,0,56373,66758785400,418576694648
2022-01-15,S300VKZN,0,6533424,11,0,372101965,56662,9,150,0,0,0,0,31,0,47809,31,0,0,0,56397,66778329488,418868630379
2022-01-16,S300VKZN,0,102782960,11,0,374463986,56686,9,150,0,0,0,0,30,0,47809,30,0,0,0,56421,66803381320,419097867488
2022-01-17,S300VKZN,0,214540104,11,0,376232587,56710,9,150,0,0,0,0,31,0,47809,31,0,0,0,56445,66827207368,419332535423
2022-01-18,S300VKZN,0,239847840,11,0,378759585,56734,9,150,0,0,0,0,31,0,47809,31,0,0,0,56469,66848558520,419656327034
2022-01-19,S300VKZN,0,218166520,11,0,381859688,56758,9,150,0,0,0,0,30,0,47809,30,0,0,0,56492,66863263336,419973777901
2022-01-20,S300VKZN,0,97139816,11,0,383308111,56781,9,150,0,0,0,0,30,0,47809,30,0,0,0,56516,66878376680,420273708510
2022-01-21,S300VKZN,0,4393528,11,0,385694251,56805,9,150,0,0,0,0,31,0,47809,31,0,0,0,56540,66898799040,420534017153
2022-01-22,S300VKZN,0,21514576,11,0,387131062,56829,9,150,0,0,0,0,31,0,47809,31,0,0,0,56564,66916340720,420845918165
2022-01-23,S300VKZN,0,46358736,11,0,388760966,56853,9,150,0,0,0,0,31,0,47809,31,0,0,0,56588,66934560960,421018865419
2022-01-24,S300VKZN,0,214196336,11,0,390204227,56877,9,150,0,0,0,0,30,0,47809,30,0,0,0,56612,66953321072,421215692416
2022-01-25,S300VKZN,0,40865512,11,0,391339710,56901,9,150,0,0,0,0,31,0,47809,31,0,0,0,56636,66968500960,421525702372
2022-01-26,S300VKZN,0,200181928,11,0,392457603,56925,9,150,0,0,0,0,30,0,47809,30,0,0,0,56660,66988246944,421773771826
2022-01-27,S300VKZN,0,233101992,11,0,393563176,56949,9,150,0,0,0,0,30,0,47809,30,0,0,0,56683,67011831736,421978885224
2022-01-28,S300VKZN,0,70077400,11,0,395781427,56972,9,150,0,0,0,0,30,0,47809,30,0,0,0,56707,67028677464,422235894634
2022-01-29,S300VKZN,0,233812760,11,0,396809195,56996,9,150,0,0,0,0,31,0,47809,31,0,0,0,56731,67051822304,422439510490
2022-01-30,S300VKZN,0,103588256,11,0,398949214,57020,9,150,0,0,0,0,31,0,47809,31,0,0,0,56755,67071021200,422659489100
2022-01-31,S300VKZN,0,146010992,11,0,400419796,57044,9,150,0,0,0,0,30,0,47809,30,0,0,0,56779,67088991472,422840359191
2022-02-01,S300VKZN,0,133770480,11,0,401560970,57067,9,150,0,0,0,0,30,0,47809,30,0,0,0,56802,67108618392,423080751739
2022-02-02,S300VKZN,0,111522400,11,0,402532622,57091,9,150,0,0,0,0,30,0,47809,30,0,0,0,56826,67127143648,423284729882
2022-02-03,S300VKZN,0,223940856,11,0,403597517,57115,9,150,0,0,0,0,30,0,47809,30,0,0,0,56850,67148390632,423487541340
2022-02-04,S300VKZN,0,151021472,11,0,405775259,57139,9,150,0,0,0,0,30,0,47809,30,0,0,0,56874,67163363736,423718525470
2022-02-05,S300VKZN,0,22217600,11,0,406787522,57162,9,150,0,0,0,0,30,0,47809,30,0,0,0,56897,67180467216,423920196238
2022-02-06,S300VKZN,0,159040488,11,0,408286128,57186,9,150,0,0,0,0,30,0,47809,30,0,0,0,56921,67197481288,424120962534
2022-02-07,S300VKZN,0,75451816,11,0,409786094,57210,9,150,0,0,0,0,30,0,47809,30,0,0,0,56945,67217193768,424256846541
2022-02-08,S300VKZN,0,228913952,11,0,410921798,57234,9,150,0,0,0,0,31,0,47809,31,0,0,0,56969,67233621464,424498091788
2022-02-09,S300VKZN,0,66427816,11,0,411878885,57257,9,150,0,0,0,0,30,0,47809,30,0,0,0,56992,67250821272,424693386740
2022-02-10,S300VKZN,0,128119688,11,0,412845021,57281,9,150,0,0,0,0,30,0,47809,30,0,0,0,57016,67267188272,424868147859
2022-02-11,S300VKZN,0,127544840,11,0,414922415,57305,9,150,0,0,0,0,30,0,47809,30,0,0,0,57040,67283382224,425056296740
2022-02-12,S300VKZN,0,175753160,11,0,415870168,57329,9,150,0,0,0,0,30,0,47809,30,0,0,0,57064,67299770040,425241941021
2022-02-13,S300VKZN,0,13019072,11,0,416881705,57353,9,150,0,0,0,0,30,0,47809,30,0,0,0,57088,67309370064,425359417832
2022-02-14,S300VKZN,0,119824392,11,0,419153802,57389,9,150,0,0,0,0,29,0,47809,29,0,0,0,57123,67341779592,425581993317
2022-02-15,S300VKZN,0,189704840,11,0,421658889,57412,9,150,0,0,0,0,30,0,47809,30,0,0,0,57147,67352839256,425760106375
2022-02-16,S300VKZN,0,70858320,11,0,422705052,57436,9,150,0,0,0,0,29,0,47809,29,0,0,0,57171,67369544936,425953353692
2022-02-17,S300VKZN,0,5667504,11,0,423894478,57460,9,150,0,0,0,0,29,0,47809,29,0,0,0,57195,67381203792,426191551165
2022-02-18,S300VKZN,0,69657616,11,0,425372981,57472,9,150,0,0,0,0,29,0,47809,29,0,0,0,57206,67386408784,426329597584
2022-02-19,S300VKZN,0,126099056,11,0,426389710,57495,9,150,0,0,0,0,29,0,47809,29,0,0,0,57230,67399472256,426536229010
2022-02-20,S300VKZN,0,199797664,11,0,427339680,57519,9,150,0,0,0,0,29,0,47809,29,0,0,0,57254,67412132976,426704572637
2022-02-21,S300VKZN,0,29679024,11,0,428972053,57543,9,150,0,0,0,0,30,0,47809,30,0,0,0,57278,67425856344,426842481860
2022-02-22,S300VKZN,0,232410680,11,0,430058966,57567,9,150,0,0,0,0,30,0,47809,30,0,0,0,57302,67439641480,427043234266
2022-02-23,S300VKZN,0,180624952,11,0,431264199,57591,9,150,0,0,0,0,30,0,47809,30,0,0,0,57326,67455086880,427365427887
2022-02-24,S300VKZN,0,140750640,11,0,433932558,57626,9,150,0,0,0,0,30,0,47809,30,0,0,0,57361,67495402480,427866797622
2022-02-25,S300VKZN,0,59518800,11,0,437724935,57650,9,150,0,0,0,0,31,0,47809,31,0,0,0,57385,67506697112,428226303438
2022-02-26,S300VKZN,0,150877512,11,0,439885282,57674,9,150,0,0,0,0,31,0,47809,31,0,0,0,57409,67526062760,428539793897
2022-02-27,S300VKZN,0,106569024,11,0,441953111,57698,9,150,0,0,0,0,30,0,47809,30,0,0,0,57433,67542390160,428712658915
2022-02-28,S300VKZN,0,97358408,11,0,445175687,57722,9,150,0,0,0,0,30,0,47809,30,0,0,0,57456,67564407048,429000887373
2022-03-01,S300VKZN,0,56142424,11,0,447645255,57745,9,150,0,0,0,0,31,0,47809,31,0,0,0,57480,67574749560,429335057866
2022-03-02,S300VKZN,0,79862792,11,0,449406283,57769,9,150,0,0,0,0,31,0,47809,31,0,0,0,57504,67585818832,429615195448
2022-03-03,S300VKZN,0,49302496,11,0,450677787,57793,9,150,0,0,0,0,30,0,47809,30,0,0,0,57528,67592490528,429919608251
2022-03-04,S300VKZN,0,54579584,11,0,453099390,57817,9,150,0,0,0,0,31,0,47809,31,0,0,0,57552,67603192840,430220030590
2022-03-05,S300VKZN,0,213146608,11,0,454589911,57841,9,150,0,0,0,0,31,0,47809,31,0,0,0,57576,67610726264,430529975189
2022-03-06,S300VKZN,0,79185928,11,0,456152109,57865,9,150,0,0,0,0,30,0,47809,30,0,0,0,57600,67620338648,430680472187
2022-03-07,S300VKZN,0,150120472,11,0,457412656,57888,9,150,0,0,0,0,31,0,47809,31,0,0,0,57623,67629714448,430923299104
2022-03-08,S300VKZN,0,217167056,11,0,458571498,57912,9,150,0,0,0,0,31,0,47809,31,0,0,0,57647,67637823456,431209860660
2022-03-09,S300VKZN,0,68641888,11,0,459581351,57936,9,150,0,0,0,0,30,0,47809,30,0,0,0,57671,67648097760,431460694901
2022-03-10,S300VKZN,0,74884224,11,0,460598525,57960,9,150,0,0,0,0,30,0,47809,30,0,0,0,57695,67655681624,431702958983
2022-03-11,S300VKZN,0,77745984,11,0,462763847,57984,9,150,0,0,0,0,30,0,47809,30,0,0,0,57719,67663066752,431965781004
2022-03-12,S300VKZN,0,74363216,11,0,463788487,58008,9,150,0,0,0,0,30,0,47809,30,0,0,0,57743,67670764112,432223813523
2022-03-13,S300VKZN,0,144235168,11,0,465375407,58031,9,150,0,0,0,0,30,0,47809,30,0,0,0,57766,67679697072,432407340440
2022-03-14,S300VKZN,0,103863640,11,0,466517206,58055,9,150,0,0,0,0,30,0,47809,30,0,0,0,57790,67687984312,432592927827
2022-03-15,S300VKZN,0,132985816,11,0,467480601,58079,9,150,0,0,0,0,30,0,47809,30,0,0,0,57814,67699772408,432804884284
2022-03-16,S300VKZN,0,55150184,11,0,468515146,58103,9,150,0,0,0,0,30,0,47809,30,0,0,0,57838,67710978088,433033685307
2022-03-17,S300VKZN,0,235130888,11,0,471078792,58127,9,150,0,0,0,0,30,0,47809,30,0,0,0,57862,67728017256,433284424584
2022-03-18,S300VKZN,0,44125696,11,0,473053900,58151,9,150,0,0,0,0,30,0,47809,30,0,0,0,57885,67738077336,433486749626
2022-03-19,S300VKZN,0,58863160,11,0,474066919,58174,9,150,0,0,0,0,30,0,47809,30,0,0,0,57909,67748904064,433723369309
2022-03-20,S300VKZN,0,131067944,11,0,475540907,58198,9,150,0,0,0,0,30,0,47809,30,0,0,0,57933,67759608632,433874990914
2022-03-21,S300VKZN,0,53366880,11,0,476650000,58222,9,150,0,0,0,0,30,0,47809,30,0,0,0,57957,67773589808,434041072942
2022-03-22,S300VKZN,0,140509496,11,0,477504293,58246,9,150,0,0,0,0,30,0,47809,30,0,0,0,57981,67783433768,434214621735
2022-03-23,S300VKZN,0,154833992,11,0,478411139,58270,9,150,0,0,0,0,30,0,47809,30,0,0,0,58005,67794841512,434394532864
2022-03-24,S300VKZN,0,80932512,11,0,479191365,58294,9,150,0,0,0,0,30,0,47809,30,0,0,0,58028,67805502424,434525925437
2022-03-25,S300VKZN,0,220595664,11,0,481173677,58317,9,150,0,0,0,0,30,0,47809,30,0,0,0,58052,67818469440,434691697258
2022-03-26,S300VKZN,0,181549456,11,0,482099447,58341,9,150,0,0,0,0,31,0,47809,31,0,0,0,58076,67828257552,434857693769
2022-03-27,S300VKZN,0,76562560,11,0,483656587,58365,9,150,0,0,0,0,30,0,47809,30,0,0,0,58100,67843426448,435028240507
2022-03-28,S300VKZN,0,228910232,11,0,484950807,58389,9,150,0,0,0,0,30,0,47809,30,0,0,0,58124,67857968192,435243074918
2022-03-29,S300VKZN,0,84384832,11,0,485906867,58413,9,150,0,0,0,0,30,0,47809,30,0,0,0,58148,67868518784,435464375582
2022-03-30,S300VKZN,0,239104288,11,0,487883750,58437,9,150,0,0,0,0,30,0,47809,30,0,0,0,58171,67879449904,435664368511
2022-03-31,S300VKZN,0,39815976,11,0,488987741,58460,9,150,0,0,0,0,30,0,47809,30,0,0,0,58195,67908325800,435864425077
2022-04-01,S300VKZN,0,40017656,11,0,491057264,58484,9,150,0,0,0,0,30,0,47809,30,0,0,0,58219,67922919664,436096511169
2022-04-02,S300VKZN,0,73335664,11,0,492013585,58508,9,150,0,0,0,0,30,0,47809,30,0,0,0,58243,67940367352,436302695353
2022-04-03,S300VKZN,0,86171520,11,0,493763853,58532,9,150,0,0,0,0,30,0,47809,30,0,0,0,58267,67961334416,436594879309
2022-04-04,S300VKZN,0,61958056,11,0,495234773,58556,9,150,0,0,0,0,30,0,47809,30,0,0,0,58290,67976602344,436826217610
2022-04-05,S300VKZN,0,425664,11,0,497512616,58579,9,150,0,0,0,0,30,0,47809,30,0,0,0,58314,67987554568,437150685942
2022-04-06,S300VKZN,0,79335016,11,0,499931009,58603,9,150,0,0,0,0,30,0,47809,30,0,0,0,58338,68005730352,437482143469
2022-04-07,S300VKZN,0,94189856,11,0,501680133,58627,9,150,0,0,0,0,30,0,47809,30,0,0,0,58362,68025866968,437737929967
