2022-01-01,S300Z7NG,0,20373080,12,0,998179316,57827,12,0,0,0,0,0,18,1,176600,18,0,0,0,56967,65891479664,335797616717
2022-01-02,S300Z7NG,0,196088352,12,0,999541561,57851,12,0,0,0,0,0,18,1,176600,18,0,0,0,56991,65902107248,336065416908
2022-01-03,S300Z7NG,0,108508592,12,0,966960,57875,12,0,0,0,0,0,18,1,176600,18,0,0,0,57015,65919184584,336363155480
2022-01-04,S300Z7NG,0,72479208,12,0,2174553,57899,12,0,0,0,0,0,18,1,176600,18,0,0,0,57039,65926723160,336642231641
2022-01-05,S300Z7NG,0,222475184,12,0,4353037,57923,12,0,0,0,0,0,18,1,176600,18,0,0,0,57063,65933751768,336902687465
2022-01-06,S300Z7NG,0,103720624,12,0,5734685,57946,12,0,0,0,0,0,18,1,176600,18,0,0,0,57086,65941542632,337094492595
2022-01-07,S300Z7NG,0,16514328,12,0,6936013,57970,12,0,0,0,0,0,18,1,176600,18,0,0,0,57110,65948293112,337328269970
2022-01-08,S300Z7NG,0,203112288,12,0,8978010,57994,12,0,0,0,0,0,18,1,176600,18,0,0,0,57134,65969730224,337417021131
2022-01-09,S300Z7NG,0,171686248,12,0,10265474,58018,12,0,0,0,0,0,18,1,176600,18,0,0,0,57158,65975950976,337669512947
2022-01-10,S300Z7NG,0,126442472,12,0,11724821,58042,12,0,0,0,0,0,18,1,176600,18,0,0,0,57182,65981916264,337946227482
2022-01-11,S300Z7NG,0,51762344,12,0,13278391,58065,12,0,0,0,0,0,17,1,176600,17,0,0,0,57206,66015051096,338198057768
2022-01-12,S300Z7NG,0,159114880,12,0,14006533,58077,12,0,0,0,0,0,17,1,176600,17,0,0,0,57218,66019090544,338311549559
2022-01-13,S300Z7NG,0,105926920,12,0,17119647,58101,12,0,0,0,0,0,17,1,176600,17,0,0,0,57241,66028605816,338577823175
2022-01-14,S300Z7NG,0,44776880,12,0,18616126,58125,12,0,0,0,0,0,18,1,176600,18,0,0,0,57265,66038282912,338786438642
2022-01-15,S300Z7NG,0,149928104,12,0,20500079,58149,12,0,0,0,0,0,18,1,176600,18,0,0,0,57289,66051128640,338968543311
2022-01-16,S300Z7NG,0,190883808,12,0,22233901,58172,12,0,0,0,0,0,18,1,176600,18,0,0,0,57313,66059365704,339126539751
2022-01-17,S300Z7NG,0,202691360,12,0,23435084,58196,12,0,0,0,0,0,18,1,176600,18,0,0,0,57336,66070884424,339432603115
2022-01-18,S300Z7NG,0,42777576,12,0,26160878,58232,12,0,0,0,0,0,19,1,176600,19,0,0,0,57372,66089033456,339892577215
2022-01-19,S300Z7NG,0,195730248,12,0,28315337,58256,12,0,0,0,0,0,19,1,176600,19,0,0,0,57396,66100771832,340111151975
2022-01-20,S300Z7NG,0,235190432,12,0,31097324,58280,12,0,0,0,0,0,19,1,176600,19,0,0,0,57420,66118309296,340373786803
2022-01-21,S300Z7NG,0,168769440,12,0,32342467,58303,12,0,0,0,0,0,19,1,176600,19,0,0,0,57444,66132640448,340525478046
2022-01-22,S300Z7NG,0,67894232,12,0,34574496,58327,12,0,0,0,0,0,19,1,176600,19,0,0,0,57468,66146807456,340672697574
2022-01-23,S300Z7NG,0,151194944,12,0,35705601,58351,12,0,0,0,0,0,19,1,176600,19,0,0,0,57492,66161912096,340889576503
2022-01-24,S300Z7NG,0,214075248,12,0,37006045,58375,12,0,0,0,0,0,19,1,176600,19,0,0,0,57515,66179306040,341079546510
2022-01-25,S300Z7NG,0,53513088,12,0,40254858,58399,12,0,0,0,0,0,19,1,176600,19,0,0,0,57539,66194429304,341268953429
2022-01-26,S300Z7NG,0,40471864,12,0,42143201,58423,12,0,0,0,0,0,19,1,176600,19,0,0,0,57563,66209408328,341496732576
2022-01-27,S300Z7NG,0,225023160,12,0,44092839,58447,12,0,0,0,0,0,19,1,176600,19,0,0,0,57587,66225348208,341664035455
2022-01-28,S300Z7NG,0,108083032,12,0,45350394,58471,12,0,0,0,0,0,19,1,176600,19,0,0,0,57611,66243663072,341877292496
2022-01-29,S300Z7NG,0,222910296,12,0,47394043,58494,12,0,0,0,0,0,19,1,176600,19,0,0,0,57635,66257153112,341976242776
2022-01-30,S300Z7NG,0,210558720,12,0,48780723,58518,12,0,0,0,0,0,19,1,176600,19,0,0,0,57658,66275906144,342198637390
2022-01-31,S300Z7NG,0,218384152,12,0,49805458,58542,12,0,0,0,0,0,19,1,176600,19,0,0,0,57682,66301519376,342333161558
2022-02-01,S300Z7NG,0,242171584,12,0,51339382,58566,12,0,0,0,0,0,18,1,176600,18,0,0,0,57706,66321387384,342562384179
2022-02-02,S300Z7NG,0,167631528,12,0,53105240,58590,12,0,0,0,0,0,17,1,176600,17,0,0,0,57730,66336700760,342787427282
2022-02-03,S300Z7NG,0,234928064,12,0,55634452,58613,12,0,0,0,0,0,18,1,176600,18,0,0,0,57754,66358070560,343000440133
2022-02-04,S300Z7NG,0,196497504,12,0,56819598,58637,12,0,0,0,0,0,17,1,176600,17,0,0,0,57777,66374771344,343181101859
2022-02-05,S300Z7NG,0,102264944,12,0,58579197,58661,12,0,0,0,0,0,17,1,176600,17,0,0,0,57801,66391446136,343290770916
